season,week,celebrity_name,partner,celebrity_industry,industry_category,home_state,home_country,age,age_group,judge_total,judge_mean,judge_count,p_survive_next,vote_share_hat,total_votes_hat,votes_hat,placement,elimination_week
17,11,Jack Osbourne,Cheryl Burke,TV Personality,Media,Unknown,England,27,26-35,27.9999,9.3333,3,0.8182162593268169,0.237869336362232,1400000.0,333017.0709071248,3,
17,11,Bill Engvall,Emma Slater,Comedian,Entertainment,Texas,United States,56,>55,25.4999,8.499966666666666,3,0.7971413090226678,0.2112960804478837,1400000.0,295814.5126270372,4,11.0
18,1,Charlie White,Sharna Burgess,Athlete,Sports,Michigan,United States,26,26-35,27.0,9.0,3,0.9878817420925297,0.09840649307589944,800000.0,78725.19446071955,5,9.0
18,1,Candace Cameron Bure,Mark Ballas,Actor/Actress,Entertainment,California,United States,37,36-45,25.0,8.333333333333334,3,0.9841286650108646,0.09322627975968256,800000.0,74581.02380774605,3,
18,1,Amy Purdy,Derek Hough,Athlete,Sports,Nevada,United States,34,26-35,24.0,8.0,3,0.9873279028057048,0.09039185775061133,800000.0,72313.48620048906,2,
18,1,Meryl Davis,Maksim Chmerkoskiy,Athlete,Sports,Michigan,United States,27,26-35,24.0,8.0,3,0.9873279028057048,0.09039185775061133,800000.0,72313.48620048906,1,
18,1,Danica McKellar,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,39,36-45,24.0,8.0,3,0.9834061804862791,0.090214785531349,800000.0,72171.8284250792,6,8.0
18,1,Cody Simpson,Witney Carson,Singer/Rapper,Entertainment,Unknown,Australia,17,≤25,22.0,7.333333333333333,3,0.9890439893954265,0.0840552193885163,800000.0,67244.17551081305,9,5.0
18,1,NeNe Leakes,Tony Dovolani,TV Personality,Media,New York,United States,46,46-55,21.0,7.0,3,0.9662754924106195,0.0800013293091114,800000.0,64001.06344728912,7,7.0
18,1,James Maslow,Peta Murgatroyd,Actor/Actress,Entertainment,New York,United States,23,≤25,21.0,7.0,3,0.9653928120853114,0.0799660292996505,800000.0,63972.82343972041,4,10.0
18,1,Drew Carey,Cheryl Burke,Comedian,Entertainment,Ohio,United States,55,46-55,21.0,7.0,3,0.9524547337559102,0.07945039554993187,800000.0,63560.3164399455,8,6.0
18,1,Sean Avery,Karina Smirnoff,Athlete,Sports,Unknown,Canada,33,26-35,20.0,6.666666666666667,3,0.9653928120853114,0.0770913056039019,800000.0,61673.04448312152,11,2.0
18,1,Diana Nyad,Henry Byalikov,Athlete,Sports,New York,United States,64,>55,18.0,6.0,3,0.9202013155639401,0.07073400709304713,800000.0,56587.205674437704,12,2.0
18,1,Billy Dee Williams,Emma Slater,Actor/Actress,Entertainment,New York,United States,76,>55,15.0,5.0,3,0.910135390315071,0.06607043988768727,800000.0,52856.35191014981,10,-1.0
18,2,James Maslow,Peta Murgatroyd,Actor/Actress,Entertainment,New York,United States,23,≤25,25.0,8.333333333333334,3,0.9828500681822531,0.10195699388261371,866666.6666666667,88362.72803159856,4,10.0
18,2,Charlie White,Sharna Burgess,Athlete,Sports,Michigan,United States,26,26-35,25.0,8.333333333333334,3,0.9810551666839528,0.10186553354878387,866666.6666666667,88283.46240894603,5,9.0
18,2,Meryl Davis,Maksim Chmerkoskiy,Athlete,Sports,Michigan,United States,27,26-35,25.0,8.333333333333334,3,0.9778126200637695,0.10170051548386133,866666.6666666667,88140.44675267983,1,
18,2,Amy Purdy,Derek Hough,Athlete,Sports,Nevada,United States,34,26-35,24.0,8.0,3,0.9864668884232011,0.0984993453608184,866666.6666666667,85366.0993127093,2,
18,2,Danica McKellar,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,39,36-45,24.0,8.0,3,0.9844692872342587,0.0984010132713664,866666.6666666667,85280.87816851755,6,8.0
18,2,Cody Simpson,Witney Carson,Singer/Rapper,Entertainment,Unknown,Australia,17,≤25,22.0,7.333333333333333,3,0.9868751630330289,0.09075217449910454,866666.6666666667,78651.8845658906,9,5.0
18,2,NeNe Leakes,Tony Dovolani,TV Personality,Media,New York,United States,46,46-55,21.0,7.0,3,0.9554891486671812,0.08570100508784904,866666.6666666667,74274.20440946918,7,7.0
18,2,Candace Cameron Bure,Mark Ballas,Actor/Actress,Entertainment,California,United States,37,36-45,21.0,7.0,3,0.9434217166294845,0.08518546643158917,866666.6666666667,73827.40424071062,3,
18,2,Drew Carey,Cheryl Burke,Comedian,Entertainment,Ohio,United States,55,46-55,21.0,7.0,3,0.9375337629585464,0.08493505118090695,866666.6666666667,73610.37769011936,8,6.0
18,2,Sean Avery,Karina Smirnoff,Athlete,Sports,Unknown,Canada,33,26-35,21.0,7.0,3,0.8863408405690262,0.08278860237707437,866666.6666666667,71750.12206013114,11,2.0
18,2,Billy Dee Williams,Emma Slater,Actor/Actress,Entertainment,New York,United States,76,>55,15.0,5.0,3,0.8193582117822783,0.06821429887603228,866666.6666666667,59119.05902589465,10,-1.0
18,3,Meryl Davis,Maksim Chmerkoskiy,Athlete,Sports,Michigan,United States,27,26-35,39.0,9.75,4,0.9796828791006181,0.13331303943319384,933333.3333333334,124425.50347098093,1,
18,3,Charlie White,Sharna Burgess,Athlete,Sports,Michigan,United States,26,26-35,36.0,9.0,4,0.9819746354613941,0.12078740400963947,933333.3333333334,112734.91040899685,5,9.0
18,3,Amy Purdy,Derek Hough,Athlete,Sports,Nevada,United States,34,26-35,36.0,9.0,4,0.9782491880889792,0.12056261987155956,933333.3333333334,112525.11188012226,2,
18,3,James Maslow,Peta Murgatroyd,Actor/Actress,Entertainment,New York,United States,23,≤25,36.0,9.0,4,0.9782491880889792,0.12056261987155956,933333.3333333334,112525.11188012226,4,10.0
18,3,Danica McKellar,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,39,36-45,36.0,9.0,4,0.9745117897120011,0.12033753497512549,933333.3333333334,112315.03264345047,6,8.0
18,3,Cody Simpson,Witney Carson,Singer/Rapper,Entertainment,Unknown,Australia,17,≤25,35.0,8.75,4,0.9668166707238248,0.11498965084706443,933333.3333333334,107323.6741239268,9,5.0
18,3,Candace Cameron Bure,Mark Ballas,Actor/Actress,Entertainment,California,United States,37,36-45,32.0,8.0,4,0.8833361815764743,0.09763238573506297,933333.3333333334,91123.56001939211,3,
18,3,NeNe Leakes,Tony Dovolani,TV Personality,Media,New York,United States,46,46-55,31.0,7.75,4,0.8121469106162008,0.09116789653261,933333.3333333334,85090.03676376933,7,7.0
18,3,Drew Carey,Cheryl Burke,Comedian,Entertainment,Ohio,United States,55,46-55,30.0,7.5,4,0.6216200103642453,0.08064684872418477,933333.3333333334,75270.39214257245,8,6.0
18,4,Meryl Davis,Maksim Chmerkoskiy,Athlete,Sports,Michigan,United States,27,26-35,39.0,9.75,4,0.9708334476664882,0.13570069037345758,1000000.0,135700.6903734576,1,
18,4,James Maslow,Peta Murgatroyd,Actor/Actress,Entertainment,New York,United States,23,≤25,35.0,8.75,4,0.983000880685407,0.12230464425163495,1000000.0,122304.64425163495,4,10.0
18,4,Amy Purdy,Derek Hough,Athlete,Sports,Nevada,United States,34,26-35,34.0,8.5,4,0.9832105056778278,0.11762795826690625,1000000.0,117627.95826690625,2,
18,4,Charlie White,Sharna Burgess,Athlete,Sports,Michigan,United States,26,26-35,33.0,8.25,4,0.9842581491557688,0.11292969603190564,1000000.0,112929.69603190564,5,9.0
18,4,Drew Carey,Cheryl Burke,Comedian,Entertainment,Ohio,United States,55,46-55,33.0,8.25,4,0.9783518102559808,0.11259668746098728,1000000.0,112596.68746098728,8,6.0
18,4,Danica McKellar,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,39,36-45,32.0,8.0,4,0.9379535752883764,0.10588229746821214,1000000.0,105882.29746821214,6,8.0
18,4,NeNe Leakes,Tony Dovolani,TV Personality,Media,New York,United States,46,46-55,32.0,8.0,4,0.9259139216252776,0.10524681902706685,1000000.0,105246.81902706686,7,7.0
18,4,Cody Simpson,Witney Carson,Singer/Rapper,Entertainment,Unknown,Australia,17,≤25,31.0,7.75,4,0.9146817156777782,0.10064495885698936,1000000.0,100644.95885698937,9,5.0
18,4,Candace Cameron Bure,Mark Ballas,Actor/Actress,Entertainment,California,United States,37,36-45,28.0,7.0,4,0.8051967184433018,0.0870662482628399,1000000.0,87066.2482628399,3,
18,5,James Maslow,Peta Murgatroyd,Actor/Actress,Entertainment,New York,United States,23,≤25,40.0,10.0,4,0.9753724998926218,0.130100416673437,1066666.6666666667,138773.77778499946,4,10.0
18,5,Danica McKellar,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,39,36-45,39.0,9.75,4,0.9731819690246604,0.1264448352991728,1066666.6666666667,134874.49098578433,6,8.0
18,5,Amy Purdy,Derek Hough,Athlete,Sports,Nevada,United States,34,26-35,37.0,9.25,4,0.9728834395658769,0.11846682172049079,1066666.6666666667,126364.60983519019,2,
18,5,Charlie White,Sharna Burgess,Athlete,Sports,Michigan,United States,26,26-35,37.0,9.25,4,0.9727972200226108,0.1184617147529412,1066666.6666666667,126359.16240313729,5,9.0
18,5,Meryl Davis,Maksim Chmerkoskiy,Athlete,Sports,Michigan,United States,27,26-35,36.0,9.0,4,0.9605256967826906,0.11360620290861627,1066666.6666666667,121179.9497691907,1,
18,5,NeNe Leakes,Tony Dovolani,TV Personality,Media,New York,United States,46,46-55,36.0,9.0,4,0.9486991536135531,0.11293640088948341,1066666.6666666667,120465.49428211564,7,7.0
18,5,Candace Cameron Bure,Mark Ballas,Actor/Actress,Entertainment,California,United States,37,36-45,35.0,8.75,4,0.9050653273256221,0.106586899201144,1066666.6666666667,113692.69248122028,3,
18,5,Cody Simpson,Witney Carson,Singer/Rapper,Entertainment,Unknown,Australia,17,≤25,34.0,8.5,4,0.5774318416511585,0.0873775845101844,1066666.6666666667,93202.75681086337,9,5.0
18,5,Drew Carey,Cheryl Burke,Comedian,Entertainment,Ohio,United States,55,46-55,28.0,7.0,4,0.8249487612551669,0.08601912404453022,1066666.6666666667,91753.73231416557,8,6.0
18,6,Meryl Davis,Maksim Chmerkoskiy,Athlete,Sports,Michigan,United States,27,26-35,40.0,10.0,4,0.9654760064708586,0.15250283412082247,1133333.3333333333,172836.54533693212,1,
18,6,Amy Purdy,Derek Hough,Athlete,Sports,Nevada,United States,34,26-35,38.0,9.5,4,0.9696075881584334,0.14414516445285783,1133333.3333333333,163364.51971323887,2,
18,6,Danica McKellar,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,39,36-45,36.0,9.0,4,0.9708956672588733,0.13328350799318345,1133333.3333333333,151054.64239227457,6,8.0
18,6,Charlie White,Sharna Burgess,Athlete,Sports,Michigan,United States,26,26-35,36.0,9.0,4,0.9705979515089141,0.13326366917003293,1133333.3333333333,151032.15839270398,5,9.0
18,6,James Maslow,Peta Murgatroyd,Actor/Actress,Entertainment,New York,United States,23,≤25,35.0,8.75,4,0.9649213819716597,0.1272393220417393,1133333.3333333333,144204.56498063786,4,10.0
18,6,NeNe Leakes,Tony Dovolani,TV Personality,Media,New York,United States,46,46-55,33.0,8.25,4,0.8855917453344312,0.11260855532921639,1133333.3333333333,127623.0293731119,7,7.0
18,6,Candace Cameron Bure,Mark Ballas,Actor/Actress,Entertainment,California,United States,37,36-45,32.0,8.0,4,0.8135368060965189,0.1048980962599549,1133333.3333333333,118884.50909461554,3,
18,6,Drew Carey,Cheryl Burke,Comedian,Entertainment,Ohio,United States,55,46-55,32.0,8.0,4,0.5524141785548125,0.09205885063219295,1133333.3333333333,104333.36404981867,8,6.0
18,7,Meryl Davis,Maksim Chmerkoskiy,Athlete,Sports,Michigan,United States,27,26-35,39.0,9.75,4,0.9560690209810102,0.17661974089424753,1200000.0,211943.68907309705,1,
18,7,Amy Purdy,Derek Hough,Athlete,Sports,Nevada,United States,34,26-35,37.5,9.375,4,0.9659103759123754,0.1650183688664006,1200000.0,198022.0426396807,2,
18,7,Candace Cameron Bure,Mark Ballas,Actor/Actress,Entertainment,California,United States,37,36-45,37.0,9.25,4,0.954996983301814,0.15929813473174326,1200000.0,191157.76167809192,3,
18,7,Danica McKellar,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,39,36-45,36.0,9.0,4,0.9289880991788507,0.14751295816075521,1200000.0,177015.54979290627,6,8.0
18,7,James Maslow,Peta Murgatroyd,Actor/Actress,Entertainment,New York,United States,23,≤25,35.0,8.75,4,0.7929778598801004,0.12944287181117792,1200000.0,155331.4461734135,4,10.0
18,7,Charlie White,Sharna Burgess,Athlete,Sports,Michigan,United States,26,26-35,35.5,8.875,4,0.727906991219776,0.12920159869265604,1200000.0,155041.91843118725,5,9.0
18,7,NeNe Leakes,Tony Dovolani,TV Personality,Media,New York,United States,46,46-55,33.0,8.25,4,0.32176124696481373,0.09290632684301936,1200000.0,111487.59221162323,7,7.0
18,8,Charlie White,Sharna Burgess,Athlete,Sports,Michigan,United States,26,26-35,40.0,10.0,4,0.9470825984136704,0.20029285023801913,1266666.6666666665,253704.27696815753,5,9.0
18,8,Amy Purdy,Derek Hough,Athlete,Sports,Nevada,United States,34,26-35,40.0,10.0,4,0.9456007278781594,0.20014450116671473,1266666.6666666665,253516.36814450528,2,
18,8,Danica McKellar,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,39,36-45,38.0,9.5,4,0.920914752654861,0.1767556557190008,1266666.6666666665,223890.49724406764,6,8.0
18,8,Meryl Davis,Maksim Chmerkoskiy,Athlete,Sports,Michigan,United States,27,26-35,36.0,9.0,4,0.7389648551869098,0.1429685830719912,1266666.6666666665,181093.5385578555,1,
18,8,Candace Cameron Bure,Mark Ballas,Actor/Actress,Entertainment,California,United States,37,36-45,36.0,9.0,4,0.7077736338253154,0.14075619730611225,1266666.6666666665,178291.18325440882,3,
18,8,James Maslow,Peta Murgatroyd,Actor/Actress,Entertainment,New York,United States,23,≤25,36.0,9.0,4,0.6838454707569596,0.13908221249816183,1266666.6666666665,176170.80249767163,4,10.0
18,9,Meryl Davis,Maksim Chmerkoskiy,Athlete,Sports,Michigan,United States,27,26-35,40.0,10.0,4,0.9073402900375012,0.2324270269735581,1333333.3333333335,309902.70263141085,1,
18,9,Amy Purdy,Derek Hough,Athlete,Sports,Nevada,United States,34,26-35,39.0,9.75,4,0.9246975321203427,0.2186828668881986,1333333.3333333335,291577.1558509315,2,
18,9,Charlie White,Sharna Burgess,Athlete,Sports,Michigan,United States,26,26-35,38.0,9.5,4,0.8323107552671516,0.19224448873837155,1333333.3333333335,256325.98498449542,5,9.0
18,9,James Maslow,Peta Murgatroyd,Actor/Actress,Entertainment,New York,United States,23,≤25,38.0,9.5,4,0.7816209143733357,0.18743329467282668,1333333.3333333335,249911.05956376894,4,10.0
18,9,Candace Cameron Bure,Mark Ballas,Actor/Actress,Entertainment,California,United States,37,36-45,36.0,9.0,4,0.8584858305683855,0.16921232272704506,1333333.3333333335,225616.43030272677,3,
18,10,Meryl Davis,Maksim Chmerkoskiy,Athlete,Sports,Michigan,United States,27,26-35,30.0,10.0,3,0.9532475001743171,0.2815252641808731,1400000.0,394135.36985322234,1,
18,10,Amy Purdy,Derek Hough,Athlete,Sports,Nevada,United States,34,26-35,29.666600000000003,9.888866666666669,3,0.9312332726211592,0.27275669575658,1400000.0,381859.37405921204,2,
18,10,James Maslow,Peta Murgatroyd,Actor/Actress,Entertainment,New York,United States,23,≤25,29.0,9.666666666666666,3,0.8837836610706851,0.25488612373472813,1400000.0,356840.5732286194,4,10.0
18,10,Candace Cameron Bure,Mark Ballas,Actor/Actress,Entertainment,California,United States,37,36-45,25.9998,8.6666,3,0.6620842550650801,0.1908319163278187,1400000.0,267164.6828589462,3,
19,1,Alfonso Ribeiro,Witney Carson,Actor/Actress,Entertainment,New York,United States,42,36-45,36.0,9.0,4,0.9862295810139422,0.09160890644652549,800000.0,73287.12515722039,1,
19,1,Sadie Robertson,Mark Ballas,TV Personality,Media,Louisiana,United States,17,≤25,34.0,8.5,4,0.9904447850972006,0.08867392362219374,800000.0,70939.138897755,2,
19,1,Lea Thompson,Artem Chigvintsev,Actor/Actress,Entertainment,Minnesota,United States,53,46-55,32.0,8.0,4,0.9865226515521341,0.08475541863347358,800000.0,67804.33490677887,6,9.0
19,1,Bethany Mota,Derek Hough,Social Media Personality,Media,California,United States,18,≤25,32.0,8.0,4,0.9864873620426461,0.08475392315809226,800000.0,67803.1385264738,4,11.0
19,1,Randy Couture,Karina Smirnoff,Athlete,Sports,Washington,United States,51,46-55,31.0,7.75,4,0.9859075839924677,0.08268910196816032,800000.0,66151.28157452826,11,3.0
19,1,Jonathan Bennett,Allison Holker,Actor/Actress,Entertainment,Ohio,United States,33,26-35,30.0,7.5,4,0.9868140121115655,0.08062659083640633,800000.0,64501.272669125065,9,6.0
19,1,Janel Parrish,Valentin Chmerkovskiy,Actor/Actress,Entertainment,Hawaii,United States,25,≤25,29.0,7.25,4,0.9796973726641186,0.07823644490389454,800000.0,62589.155923115635,3,
19,1,Tavis Smiley,Sharna Burgess,Radio Personality,Media,Mississippi,United States,50,46-55,29.0,7.25,4,0.9774413467382539,0.07814824293570338,800000.0,62518.59434856271,12,2.0
19,1,Tommy Chong,Peta Murgatroyd,Comedian,Entertainment,Unknown,Canada,76,>55,27.0,6.75,4,0.9726826263317295,0.07392594743387763,800000.0,59140.75794710211,5,10.0
19,1,Antonio Sabato Jr.,Cheryl Burke,Actor/Actress,Entertainment,Unknown,Italy,42,36-45,25.0,6.25,4,0.9485881927649614,0.06951672869476969,800000.0,55613.38295581575,8,7.0
19,1,Michael Waltrip,Emma Slater,Racing Driver,Sports,Kentucky,United States,51,46-55,25.0,6.25,4,0.9468630736197715,0.06945679222808118,800000.0,55565.43378246495,7,8.0
19,1,Betsey Johnson,Tony Dovolani,Fashion Designer,Other,Connecticut,United States,72,>55,20.0,5.0,4,0.8944332873056536,0.061862324335755677,800000.0,49489.85946860454,10,4.0
19,1,Lolo Jones,Keo Motsepe,Athlete,Sports,Iowa,United States,32,26-35,22.0,5.5,4,0.6274963487923129,0.05574565480306614,800000.0,44596.52384245291,13,1.0
19,2,Lea Thompson,Artem Chigvintsev,Actor/Actress,Entertainment,Minnesota,United States,53,46-55,35.0,8.75,4,0.9760369361547837,0.09989497872057392,860000.0000000001,85909.68169969358,6,9.0
19,2,Janel Parrish,Valentin Chmerkovskiy,Actor/Actress,Entertainment,Hawaii,United States,25,≤25,34.0,8.5,4,0.9828500681822531,0.09770301685931122,860000.0000000001,84024.59449900767,3,
19,2,Bethany Mota,Derek Hough,Social Media Personality,Media,California,United States,18,≤25,33.0,8.25,4,0.9772842103264704,0.0945101903969231,860000.0000000001,81278.76374135388,4,11.0
19,2,Alfonso Ribeiro,Witney Carson,Actor/Actress,Entertainment,New York,United States,42,36-45,32.0,8.0,4,0.982808877450103,0.09152757041870481,860000.0000000001,78713.71056008614,1,
19,2,Sadie Robertson,Mark Ballas,TV Personality,Media,Louisiana,United States,17,≤25,31.0,7.75,4,0.9826072853672017,0.08809502402141724,860000.0000000001,75761.72065841884,2,
19,2,Jonathan Bennett,Allison Holker,Actor/Actress,Entertainment,Ohio,United States,33,26-35,30.0,7.5,4,0.9774587962367978,0.08444364164201107,860000.0000000001,72621.53181212953,9,6.0
19,2,Antonio Sabato Jr.,Cheryl Burke,Actor/Actress,Entertainment,Unknown,Italy,42,36-45,31.0,7.75,4,0.842224839450083,0.08212355055216189,860000.0000000001,70626.25347485923,8,7.0
19,2,Betsey Johnson,Tony Dovolani,Fashion Designer,Other,Connecticut,United States,72,>55,28.0,7.0,4,0.9264194466235626,0.07624530188901495,860000.0000000001,65570.95962455287,10,4.0
19,2,Randy Couture,Karina Smirnoff,Athlete,Sports,Washington,United States,51,46-55,28.0,7.0,4,0.911803766280751,0.07569014438081757,860000.0000000001,65093.52416750312,11,3.0
19,2,Tavis Smiley,Sharna Burgess,Radio Personality,Media,Mississippi,United States,50,46-55,28.0,7.0,4,0.8865548462737081,0.07474060351199492,860000.0000000001,64276.91902031564,12,2.0
19,2,Tommy Chong,Peta Murgatroyd,Comedian,Entertainment,Unknown,Canada,76,>55,28.0,7.0,4,0.885619919463043,0.07470567317992267,860000.0000000001,64246.87893473351,5,10.0
19,2,Michael Waltrip,Emma Slater,Racing Driver,Sports,Kentucky,United States,51,46-55,24.0,6.0,4,0.6690406299514117,0.06032030442714663,860000.0000000001,51875.46180734611,7,8.0
